sample,site,year,habitat,class,order,taxa,rel_ab_recalc
MOCC_2018-05-18_r,MOCC,2018,Riffle,Insecta,Coleoptera,Psephenus,0.019089669509544833
MOCC_2018-05-18_r,MOCC,2018,Riffle,Insecta,Diptera,Simulium,0.0046387995023193995
MOCC_2018-05-18_r,MOCC,2018,Riffle,Insecta,Trichoptera,Smicridea,0.050867290025433644
MOCC_2018-05-18_r,MOCC,2018,Riffle,Arachnida,Trombidiformes,Sperchon,0.00443643950221822
MOCC_2018-05-18_r,MOCC,2018,Riffle,Insecta,Diptera,Tabanus,0.002268809501134405
MOCC_2018-05-18_r,MOCC,2018,Riffle,Insecta,Diptera,Tanypodinae,0.011647590005823796
MOCC_2018-05-18_r,MOCC,2018,Riffle,Arachnida,Trombidiformes,Trombidiformes,7.225435003612718e-4
MOCC_2018-05-18_r,MOCC,2018,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,0.011560695005780348
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Diptera,Anopheles,0.00494233950247117
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Odonata,Brechmorhoga mendax,0.0032948930016474466
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Ephemeroptera,Caenis,0.004118616002059309
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Ephemeroptera,Callibaetis,0.046128500023064255
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Diptera,Ceratopogonidae,8.237230004118615e-4
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Odonata,Coenagrionidae,0.0321252050160626
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Diptera,Diptera,0.006589785003294893
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Hemiptera,Gerridae,0.0016474465008237233
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Odonata,Hetaerina,0.011532125005766064
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Coleoptera,Hydrophilidae,8.237230004118615e-4
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Trichoptera,Ithytrichia clavata,8.237230004118615e-4
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Diptera,Limonia,8.237230004118615e-4
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Coleoptera,Liodessus obscurellus,0.0016474465008237233
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Hemiptera,Microvelia,0.03047776001523888
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Coleoptera,Peltodytes,8.237230004118615e-4
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Diptera,Stratiomyidae,0.00494233950247117
MOCC_2018-05-18_m,MOCC,2018,Multiple,Insecta,Ephemeroptera,Tricorythodes,0.007413510003706755
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Ephemeroptera,Baetidae,7.836989890282141e-4
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Ephemeroptera,Baetis,0.3981564444258097
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Ephemeroptera,Baetodes,0.0031721149555903904
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Odonata,Brechmorhoga mendax,7.836989890282141e-4
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.0015673979780564283
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Trichoptera,Chimarra,0.0023510969670846424
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Diptera,Chironominae,0.026533809628526663
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.0015673979780564283
MOCC_2019-05-18_r,MOCC,2019,Riffle,Malacostraca,Decapoda,Decapoda,7.836989890282141e-4
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Ephemeroptera,Fallceon,0.03664725448693844
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Diptera,Hemerodromia,0.0024257349660397106
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Trichoptera,Hydropsyche,0.020674729710553782
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Trichoptera,Hydropsychidae,0.10609792351462906
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Trichoptera,Hydroptila,0.0857590637993731
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Trichoptera,Hydroptilidae,0.021271832702194342
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.029929839580982245
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Coleoptera,Neoelmis caesa,0.0023884159665621763
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Diptera,Orthocladiinae,0.039632779445141084
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Coleoptera,Psephenus,7.836989890282141e-4
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Diptera,Simulium,0.11971937332392876
MOCC_2019-05-18_r,MOCC,2019,Riffle,Arachnida,Trombidiformes,Sperchon,0.003993132944096139
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Diptera,Tanypodinae,0.016196448773249716
MOCC_2019-05-18_r,MOCC,2019,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.0032467529545454586
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Odonata,Argia,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Ephemeroptera,Caenis,0.0024630539655172445
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Ephemeroptera,Callibaetis,0.04679802934482758
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Ceratopogon,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Ceratopogonidae,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Odonata,Coenagrionidae,0.0032840724540229853
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Culicidae,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Dixella,0.0024630539655172445
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Coleoptera,Dubiraphia,0.004926108431034482
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Odonata,Enallagma,0.0024630539655172445
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Eucorethra underwoodi,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Ephemeroptera,Leptohyphidae,0.0024630539655172445
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Ephemeroptera,Leptophlebiidae,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Odonata,Libellulidae,0.0016420359770114963
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Lepidoptera,Petrophila,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Gastropoda,Basommatophora,Physa,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Stratiomyidae,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Tipulidae,8.210179885057481e-4
MOCC_2019-05-18_m,MOCC,2019,Multiple,Insecta,Diptera,Wiedemannia,8.210179885057481e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Ephemeroptera,Acentrella,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Hemiptera,Ambrysus,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Odonata,Argia,0.002263890048673636
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Atrichopogon/Forcipomyia,0.002263890048673636
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Ephemeroptera,Baetis,0.073041441570391
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Ephemeroptera,Baetodes,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Bezzia,0.009084918695325751
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Odonata,Brechmorhoga mendax,0.00286085256150833
MOCC_2021-05-19_r,MOCC,2021,Riffle,Malacostraca,Decapoda,Cambaridae,0.010657245729130783
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Ceratopogonidae,0.0043385790932794505
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.016225634348851138
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Chimarra,0.010220125219732692
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Chironomidae,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Chironominae,0.038267570822752776
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Dasyhelea,0.008487957182491079
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Diptera,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Dolichopodidae,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Empididae,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.0015723270338050314
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Ephemeroptera,Fallceon,0.05917430127224749
MOCC_2021-05-19_r,MOCC,2021,Riffle,Malacostraca,Amphipoda,Gammarus,0.019807405425859216
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Odonata,Gomphidae,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Helicopsyche,0.004716981101415094
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Hemerodromia,0.009055562194694586
MOCC_2021-05-19_r,MOCC,2021,Riffle,Malacostraca,Amphipoda,Hyalella,0.07940578270722433
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Hydropsychidae,0.02279874049017292
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Hydroptila,0.030529895656392757
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Hydroptilidae,0.016225634348851138
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Plecoptera,Isoperla,7.861635169025157e-4
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Leucotrichia,0.021728779467168755
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.023490303505041527
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Hemiptera,Microvelia,0.009084918695325751
MOCC_2021-05-19_r,MOCC,2021,Riffle,Nematoda,Nematoda,Nematoda,0.0055031451183176205
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Coleoptera,Neoelmis caesa,0.009433960202830145
MOCC_2021-05-19_r,MOCC,2021,Riffle,Clitellata,Clitellata,Oligochaeta,0.002358490550707547
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Orthocladiinae,0.0728522415663232
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Probezzia,0.002955453063542241
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Coleoptera,Psephenus,0.01641483335291892
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Simuliidae,0.006100107131152303
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Simulium,0.06068789630478977
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Trichoptera,Smicridea,0.0014777265317711206
MOCC_2021-05-19_r,MOCC,2021,Riffle,Arachnida,Trombidiformes,Sperchon,0.034809758748409816
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Stratiomyidae,0.018773323403626453
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Diptera,Tanypodinae,0.010722489230533518
MOCC_2021-05-19_r,MOCC,2021,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.004243978091245529
MOCC_2021-05-19_r,MOCC,2021,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.004243978091245529
MOCC_2021-05-19_r,MOCC,2021,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,0.018081760388757848
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Ephemeroptera,Caenis,0.02351314050553252
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Ephemeroptera,Callibaetis,0.06154910132330568
MOCC_2021-05-20_m,MOCC,2021,Multiple,Clitellata,Clitellata,Clitellata,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Odonata,Coenagrionidae,0.06777315145712276
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Hemiptera,Corixidae,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Diptera,Dixella,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Hemiptera,Gerridae,0.0034578145743430137
MOCC_2021-05-20_m,MOCC,2021,Multiple,Gastropoda,Basommatophora,Gyraulus,0.004840940604080223
MOCC_2021-05-20_m,MOCC,2021,Multiple,Gastropoda,Basommatophora,Helisoma,0.0013831260297372096
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Coleoptera,Hydrophilidae,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Trichoptera,Hydropsyche,0.0013831260297372096
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Ephemeroptera,Leptohyphidae,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Coleoptera,Liodessus obscurellus,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Gastropoda,Basommatophora,Lymnaea,0.01244813526763491
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Diptera,Myxosargus,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Trichoptera,Oxyethira,6.915630148686048e-4
MOCC_2021-05-20_m,MOCC,2021,Multiple,Gastropoda,Basommatophora,Physa,0.04910097105567088
MOCC_2021-05-20_m,MOCC,2021,Multiple,Gastropoda,Basommatophora,Planorbidae,0.01728907537171512
MOCC_2021-05-20_m,MOCC,2021,Multiple,Insecta,Coleoptera,Tropisternus,6.915630148686048e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Hemiptera,Ambrysus,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Odonata,Argia,0.02252624881737194
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Ephemeroptera,Asioplax,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Ephemeroptera,Baetis,0.0066312996518567684
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Ephemeroptera,Baetodes,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Odonata,Brechmorhoga mendax,0.002939960345652082
MOCC_2022-05-24_r,MOCC,2022,Riffle,Malacostraca,Decapoda,Cambaridae,0.025753648647933447
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Ephemeroptera,Camelobaetidius,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.11007959422082131
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Trichoptera,Chimarra,0.011273209408156508
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Chironomidae,0.0022768303804664054
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Chironominae,0.032362253300981705
MOCC_2022-05-24_r,MOCC,2022,Riffle,Bivalvia,Veneroida,Corbicula fluminea,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Empididae,0.0032274003305614828
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Ephemeroptera,Fallceon,0.07696848095915476
MOCC_2022-05-24_r,MOCC,2022,Riffle,Malacostraca,Amphipoda,Gammarus,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Hemerodromia,0.0075818701019518195
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Odonata,Hetaerina,0.0016137004152807282
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Coleoptera,Heterelmis,0.0013262599303713537
MOCC_2022-05-24_r,MOCC,2022,Riffle,Malacostraca,Amphipoda,Hyalella,0.04940696240613448
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Trichoptera,Hydropsyche,0.005592479706394817
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Trichoptera,Hydropsychidae,0.1450489738849289
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Trichoptera,Hydroptila,0.003978779791114061
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Trichoptera,Hydroptilidae,0.0075818701019518195
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.0013262599303713537
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Maruina,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.04595515858735418
MOCC_2022-05-24_r,MOCC,2022,Riffle,Nematoda,Nematoda,Nematoda,0.0019893898955570307
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Coleoptera,Neoelmis caesa,0.0013262599303713537
MOCC_2022-05-24_r,MOCC,2022,Riffle,Clitellata,Clitellata,Oligochaeta,0.014500609738717989
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Orthocladiinae,0.025884758641050176
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Lepidoptera,Petrophila,0.0032274003305614828
MOCC_2022-05-24_r,MOCC,2022,Riffle,Bivalvia,Veneroida,Pisidium,0.009218264516041113
MOCC_2022-05-24_r,MOCC,2022,Riffle,Platyhelminthes,Platyhelminthes,Platyhelminthes,0.0049293502412091125
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Coleoptera,Psephenus,0.008245000067137498
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Simuliidae,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Simulium,0.004266220276023436
MOCC_2022-05-24_r,MOCC,2022,Riffle,Arachnida,Trombidiformes,Sperchon,0.007957559582228123
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Tabanus,6.631299651856769e-4
MOCC_2022-05-24_r,MOCC,2022,Riffle,Insecta,Diptera,Tanypodinae,0.007781061091494294
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Odonata,Aeshnidae,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Atrichopogon/Forcipomyia,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Ephemeroptera,Caenidae,0.009505704500950514
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Ephemeroptera,Callibaetis,0.06463879660646318
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Caloparyphus,0.008555134550855437
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Ceratopogonidae,0.01615969415161606
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Odonata,Coenagrionidae,0.06653989650665544
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Dasyhelea,0.052281347255229274
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Diptera,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Dixella,0.0028517108502851803
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Odonata,Enallagma,0.02281368880228134
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Hemiptera,Gerridae,0.006653989650665544
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Trichoptera,Helicopsyche,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Gastropoda,Basommatophora,Helisoma,0.007604564600760359
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Limonia,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Gastropoda,Basommatophora,Lymnaea,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Hemiptera,Microvelia,0.04182509280418263
MOCC_2022-05-24_m,MOCC,2022,Multiple,Gastropoda,Basommatophora,Physa,0.009505704500950514
MOCC_2022-05-24_m,MOCC,2022,Multiple,Gastropoda,Basommatophora,Planorbidae,0.010456274451045591
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Diptera,Probezzia,0.0028517108502851803
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Hemiptera,Rhagovelia,0.00475285125047531
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Trichoptera,Smicridea,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Hemiptera,Trichocorixa,9.505704500950515e-4
MOCC_2022-05-24_m,MOCC,2022,Multiple,Arachnida,Trombidiformes,Trombidiformes,0.005703419700570466
MOCC_2022-05-24_m,MOCC,2022,Multiple,Insecta,Coleoptera,Tropisternus,9.505704500950515e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Ephemeroptera,Acentrella,0.007751939290697555
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Hemiptera,Ambrysus,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Ephemeroptera,Baetis,0.07606589303997079
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Boreoheptagyia,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Ephemeroptera,Camelobaetidius,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.007926354274738584
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Chimarra,0.011201548975058269
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Chironominae,0.08560077216752934
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Odonata,Coenagrionidae,0.004050387129389578
MOWE_2012-05-22_r,MOWE,2012,Riffle,Bivalvia,Veneroida,Corbicula fluminea,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Megaloptera,Corydalus cornutus,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Culicoides,0.004108527124069768
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Culoptila/Protoptila,0.0015503873581395567
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Ephemeroptera,Fallceon,0.03298449498191871
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Helicopsyche,0.002325581287209312
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Hemerodromia,0.0031007747162791134
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Hydropsyche,0.010368216051308232
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Hydropsychidae,0.039941856345320145
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Hydroptilidae,0.04986434043741285
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.006201549432558227
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Leucotrichia,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Odonata,Libellulidae,0.002325581287209312
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Limonia,0.007926354274738584
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Maruina,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.009418605638197583
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Neoplasta,0.0015503873581395567
MOWE_2012-05-22_r,MOWE,2012,Riffle,Clitellata,Clitellata,Oligochaeta,0.005658914482209325
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Orthocladiinae,0.273546524970493
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Coleoptera,Psephenus,0.0039922476347093415
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Simulium,0.06174418435040713
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Trichoptera,Smicridea,0.02116278656360503
MOWE_2012-05-22_r,MOWE,2012,Riffle,Arachnida,Trombidiformes,Sperchon,0.04238372112188951
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Stratiomyidae,0.05565892640720824
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Tabanidae,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Tabanus,7.751939290697555e-4
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Diptera,Tanypodinae,0.01065891552470923
MOWE_2012-05-22_r,MOWE,2012,Riffle,Arachnida,Trombidiformes,Torrenticola,0.0031589147109593037
MOWE_2012-05-22_r,MOWE,2012,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.005658914482209325
MOWE_2012-05-22_r,MOWE,2012,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.019360463228517616
MOWE_2012-05-22_r,MOWE,2012,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,7.751939290697555e-4
MOWE_2012-05-22_m,MOWE,2012,Multiple,Arachnida,Trombidiformes,Arrenurus,8.333334237499917e-4
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Ephemeroptera,Baetidae,0.010833334008749938
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Ephemeroptera,Baetodes,0.004166666618750004
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Hemiptera,Belostomatidae,8.333334237499917e-4
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Ephemeroptera,Caenis,0.002499999771250021
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Ephemeroptera,Callibaetis,0.02749999748375023
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Diptera,Caloparyphus,0.0033333331950000126
MOWE_2012-05-22_m,MOWE,2012,Multiple,Malacostraca,Decapoda,Cambaridae,0.005833334466249896
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Diptera,Ceratopogonidae,0.0016666663475000292
MOWE_2012-05-22_m,MOWE,2012,Multiple,Insecta,Diptera,Chironomidae,0.008333334237499919
